Product,Category,Price,Individual Review,Location,Date,Review,Helpful
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2019-12-05,This a a good kit to have. The thermometer is t as good but I’ve used the rest of the items,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-06-02,Everything included is useful. I love the nail clipper.,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-07-22,"Really handy to have, in a smart compact wallet",0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-05-05,"Bought these for all my children, brilliant to have, and keeps everything tidy, in place and clean",0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-03-02,Brilliant product all in one handy case. Easy to use. Excellent value and quality no concerns at all.,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-06-23,Brilliant value for money,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-04-20,Great little everything you need travel or just to have in one place,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,3.0,United Kingdom,2020-02-18,"This kit is very good, easy to take when traveling",0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2019-12-22,Love that all the items you may need are in a very cute holder.,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-04-27,Value for money,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-01-11,Perfect for little ones grooming,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-04-29,Perfect thank you,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-03-04,Very good product,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-02-09,Good bit of kit,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-07-16,excellent,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-07-14,"Lovely gift, really pleased, good quality",0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-02-04,"Most of it is very useful. The nose suction i have found useless but so far I've used the brush, thermometer and nail clippers and all work great and feel good.",0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-04-25,Great,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-04-30,Great value set. Would recommend.,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-05-01,Perfect,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-02-06,Amaizing product,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-03-15,Brilliant brand.,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-02-21,perfect,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-01-27,Everything stated as it should ideal for travelling !,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2019-12-08,Ok,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2019-12-06,Good quality and value,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-07-23,Like,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-02-24,Great gift,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2019-12-24,excellent,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-06-28,Great item,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2019-12-24,I like ☺️,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-01-23,Came on time great set,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-05-27,Thanks,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-06-10,Works perfectly,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-01-03,My baby loves having her hair brushed with the soft bristles,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2019-12-06,Happy,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-03-11,Everything is good apart from the nose suction thing because the end that goes into nose is to big for baby’s nose so had to get a separate one from pharmacy.,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-05-07,😊,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-05-17,Happy,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-05-29,Love this kit! All babies essentials :),0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-02-03,Like,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-05-31,Very good little set,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-06-29,Lovely little buy for a very decent price :),0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-01-29,Thank you its great,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-06-09,Love this and love all the stuff that comes with it can't wait to.use it on baby when they are here.,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-05-04,Excellent quality timely delivery and price,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-05-11,Easy to transport and carry. Very quick delivery.,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,3.0,United Kingdom,2020-06-22,"Before having my son, I thought I  would use all the products but I didn't. I mostly use the nail clipper, comb, brush and emergy board. The thermometer is okay but I prefer the thermometer which goes in the ear as I think that gives the best results and I have noticed many doctors using thermometers that go in the ear as well. The Nasal Aspirator is way too big especially to use on a baby that is under 2 months. And the toothbrush is not soft at all. I think its better to buy individual products rather than the whole set. I love Tommee Tippee products but I was not a big fan of this one.",0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-06-05,Exactly as described,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,2.0,United Kingdom,2020-06-27,Item arrived in bad condition. The hair brush was damaged so had to return it.  The thermometer was not accurate as every time it read 34-35 degrees on me.,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-02-25,For trAvelling is very useful!,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-05-31,Good price and fast delivery.,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-07-20,great product,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-05-09,Really good,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-07-31,Super! Thank you,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-07-28,All you need for baby in one pouch. Easy to carry in travel.,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,5.0,United Kingdom,2020-06-17,Lovely little kit I carry it in my changing bag and good quality,0
"Tommee Tippee Healthcare Kit for Baby, Black, 9 Count",Health Care,nan,1.0,United Kingdom,2020-07-17,"Thermometer accuracy decreases with temperature and is more than 1 degree so is useless, hair brush is too thick, not soft enough for newborn, and nose suction bulb inlet is hard plastic made, not soft rubber... Very bad quality, avoid!",0
"Alexandra | Women's | Contrast Trim Tunic (Zip) | Ideal for Nurses, Care Home and Private Health Care Workers",Health Care,nan,4.0,United Kingdom,2020-03-10,Best food,0
"Alexandra | Women's | Contrast Trim Tunic (Zip) | Ideal for Nurses, Care Home and Private Health Care Workers",Health Care,nan,5.0,United Kingdom,2020-01-29,My cats loved this food and they are very fussy,1
"NRS Healthcare P andS Healthcare Men's Inco-Elite Washable Trunk with Built in Pad, Grey (Eligible for VAT Relief in The UK)",Health Care,nan,1.0,United Kingdom,2020-07-23,Washed at 40 degrees and shrunk so very expensive product for one wear. Would not recommend,2
"NRS Healthcare P andS Healthcare Men's Inco-Elite Washable Trunk with Built in Pad, Grey (Eligible for VAT Relief in The UK)",Health Care,nan,1.0,United Kingdom,2020-05-20,"I purchased Large. Although the waist size was as said they are cut to what we used to call HIPSTERS and are very unsuitable for the older man.  The Legs  are very tight only 44cm around  and do not stretch much to provide a nice fit, my legs are 52cm round and I am not a large person. The distance from the waist band to the crouch at the back is only 32cm with the padding inside they cannot be pulled up to a comfatable height to stop them going down when wearing them. My normal pants it is 34cm without the padding inside.",3
"NRS Healthcare P andS Healthcare Men's Inco-Elite Washable Trunk with Built in Pad, Grey (Eligible for VAT Relief in The UK)",Health Care,nan,1.0,United Kingdom,2020-05-14,"Horrible....there is a  piece of plastic protecting the outer pants... it’s bulky , uncomfortable...and rustles embarrassingly when my husband walked. Awful piece of underwear. I’ve bought better incontinence wear and at half the price . Don’t buy!",3
"NRS Healthcare P andS Healthcare Men's Inco-Elite Washable Trunk with Built in Pad, Grey (Eligible for VAT Relief in The UK)",Health Care,nan,2.0,United Kingdom,2020-07-14,Uncomfortable and irritating,2
"Brilliant Salmon Oil for Dogs, Cats, Puppy, Horse, Ferret & Pets - Pure Omega 3, 6 & 9 Fish Oil Food Supplement | Treats Itchy Skin, Joint Care, Heart Health & Natural Coat Hofseth BioCare (1 Litre)",Health Care,nan,5.0,United Kingdom,2020-07-30,"This product is essential for all dog and cat owners. We have a Flat Coat Retriever and her coat looks incredible. People are always stopping us and complimenting her. She loves the taste, laps it up and selfishly always takes the bowl to her secret place to keep licking! Twice daily dose suggested.",9
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-07-18,"My dog has seasonal allergies which result in his feet becoming red, itchy and swollen. He licks at his feet incessantly which makes them worse (and is extremely irritating for us!). We have tried apoquel and steroids from the Vet on and off for years, which does help after about a week. I ordered this product and it was delivered the next day. I used it that night and the next day his feet were around 80% better! I was shocked and absolutely amazed. We've been spraying his feet three times a day for three days now and this is the best his feet have looked for years. I would absolutely recommend this product.",32
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-06-07,"After 2 visits to the vet - and a bill of over £800 - to treat a burst abscess on my cat’s arse, I was told on the 3rd that there was nothing more they could do - two sedations had failed to help solve the problem and she ended up with ulcers on her eyes from the anaesthetic to boot. Two courses of antibiotics didn’t help at all. I’d post some before and after pics but nobody wants to see that. Pretty horrific 4 inch open wound. Bought this in desperation and, within 3 days, the wound was clearing up beautifully. With the aid of a lampshade collar, and 3 good doses of this a day, plus some gentle cleaning with cotton wool pads I realise I could have cared for her perfectly well myself for about £20. This stuff is easy to apply and doesn’t distress her at all. Looks to be doing exactly what it promises - kill bacteria and promote healing without pain. Will keep an emergency supply. For a tenner, it’s worth having on standby for any pet owner. Some comments about short shelf-life but mine came with 14 months until expiry.",41
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,2.0,United Kingdom,2020-07-14,"We read the reviews so thought it would be ideal for our bulldog.
Nope it actually aggrevated him even more though.
Just be wary its not ideal for all.
What works for one doesnt mean works for all.
It also smells like the swimming baths",9
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-05-13,"Grass cutting season has started again... which means allergy season for 2 of my Maltese.
Not even 6 hours after the grass being cut they had both started to scratch and chew their paws.

I have tried many many creams and spray over the years, including various (expensive) treatments from the vet and even the use of steroids for one of them as she had got so bad she was going bald with all her itching!

My male had managed to scratch a horrible sore onto his stomach area, I had tried treating it with another well- known dog anti itch brand for several days with no luck what so ever and figured it was going to have to be another vet trip before the cut turned into a full-blown wound and would get infected. I had seen this spray advertised several times but to be honest, I just assumed it would be the same as all the others I already have sitting in the cupboard which didn't work for us. However, when telling a friend I was going to have to take him back to the vet she recommended trying Leucillin Antiseptic Skin Care Spray and told me her vet uses it and that she had had great results too so decided it was worth a go.

Item arrived really quickly and spraying it onto the cut didn't seem to bother him at all. Within a day the sore had already started to look better. Even better my dog was no longer scratching at the area or trying to constantly lick it. Have used the spray for 3 days (twice a day although it does recommend 3 times) and today the area has completely healed and no longer red or sore. My other Maltese hasn't been as bad (so far) this year however she has been chewing at her paws a bit. I have given her feet a quick spray once a day and that alone seems to be enough to stop her biting and causing more harm.

Am truly amazed by how well it has worked, although have to say I'm a little annoyed I didn't purchase it sooner as I would have saved the dogs many summers of itching misery and myself many large vet bills!",3
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-07-26,My cat gets skin irritations in the summer months on his tummy which he licks to the point it can weep & bleed so I was looking for something to help that wasn’t a cream (he is not a fan of me applying lotions) and that he couldn’t lick off.This spray was ideal as its much easier to apply and it really helped clear his skin up after just a few days use.  It was literally like magic!Definitely recommend 👍🏼,2
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-02-17,Cat was over grooming like mad despite being treated with medication from vet.When this product arrived I thought it was a rip off because basically it is salt water.But it WORKS.He actually didn't mind being sprayed because it must have given instant relief from the horrible itching.He's had two sprays of it and has calmed right down.I cannot recommend this product too highly .My happy little puss is getting back to normal.,3
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-06-06,"Great product! I have a cat and a clumsy 9 month old Rhodesian ridgeback. The cat has 'beef' with a few other cats in the nieghbourhood so gets in the odd scrape, a quick squirt of this on any war wounds for a few days has prevented infection setting in and expensive trips to the vet. Our dog is a four legged disaster zone looking for somewhere to happen, this spray has no odour or taste so he doesn't have the urge to lick it off should he get the odd nick or cut pad. Keep a bottle in your cupboard, you won't regret it.",1
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-02-09,"This stuff is literally magic. I initially bought to tackle my cats acne, applied to a smooth cotton pad, repeat, repeat and acne disappeared! Hardly any scent and after a few applications my tortie took all the fuss quietly. Since then I have used it on dogs paws with dermatitis (allergy based) as it is antibacterial and antifungal. It's helped ease nicks and cuts and definitely helped with the healing process.",1
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2019-12-10,I bought this to help with a yeast type infection my dog has had on his paws since the start of autumn and the need to keep washing paws after muddy walks. After washing and drying I spray paws with Luecillin and after just a week his paws are much improved and close to being white again. Great product to have for using on any minor cuts too.,2
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,1.0,United Kingdom,2020-06-08,"Bought this for my dog-I sprayed this onto his tail and it sent him mad-he was biting himself , so much we had to shower him. Is this the real lotion-my daughter bought what we thought the same solution from the vets-it was a different colour!!!Never again",1
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,4.0,United Kingdom,2020-04-20,Seems to be helping . We have a cat who has food allergies due to grain in food . His fur falls out and skin flares up when eating some packet foods. Even those that claim to be grain free. Have used this and it is helping after just a few days use.,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-04-08,I’ve been using this product to give my dogs a spray after we’ve been out for a walk with all this COVID stuff that’s going about to make them safe to be with my Nan and Grandad. It’s safe for skin and fur and it’s an antiseptic so I’m happy with this product :),0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,4.0,United Kingdom,2020-05-20,"Initially bought to treat excessive overgrooming results in cat, but didn't help with it on its own.Had to put a suit for a couple of weeks, to physically prevent the habit, washing spots with this spray in between in conjunction with milk protein calming pills. Fur grew back and now all is good. Now use it to treat minor grazes, does a superb job with it.",0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-06-29,"This was very easy to apply to my cat, it helped aid healing and I was very happy with the results.It has a bleach like smell, clean and not offensive.",2
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-01-06,"Literally the miracle spray for our dog! Would be lost without this stuff. Can be used on itchy skin, cuts, grazes or just red sore bits. Brilliant product!",1
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-06-26,"My dog's always running about having minor injuries so this works very well when he's cut himself. Easy to use and doesn't sting, cleans and disinfects the wound.",0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,4.0,United Kingdom,2020-06-24,"I bought this as an alternative to Hypocare which is no longer being produced. It produces a fine mist which is great for smaller animals. However, the product has a much more chemically smell compared with Hypocare, which I can only assume makes it slightly unpleasant for the animal. I have seen an improvement in my pets skin which is less dry and flaky.",0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-01-21,This product is wonderful! I have a horse who constantly get gungy eyes and who is quite sensitive and canny about having anything put in his eyes to clean them or treat them. I gently put some of this in his eyes this morning and he didnt even grumble. His eyes have remained clear all day and I shall certainly continue to use this product and in fact am planning to buy a larger bottle very soon. Brilliant! Thank you!,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-05-08,Use as a professional dog walker on clients dogs and my own. Perfect size and easy to use. Even my dog that hates sprays tolerates this,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2019-12-15,Bought this for my cat as has had flaky skin for some reason. Been using it a week & clearing it up nicely. Would recommend.,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,4.0,United Kingdom,2020-05-21,Would seem to be helping with the itching. Will continue to use and see how we get on.,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,2.0,United Kingdom,2020-07-24,"Can’t believe how much I spent on this, not worth it, doesn’t work as intended",0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-05-18,Using this as sanitiser during virus outbreak,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-07-05,Fantastic product can use it on anything even eyes,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-03-14,My dog had sadly snapped off a nail and we were having a hard time bathing his paw with the antiseptic from the vets. This product was much easier to use and seems to have done the trick as a few days later his paw is no longer sore and the nail bed hasn't become infected.,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-04-09,"Really good, works on everything I've used it on.",0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,3.0,United Kingdom,2020-01-22,Thought it might help with out dogs red paws that he kept licking. Didn’t work. Used hibiscrub and that did the trick,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,3.0,United Kingdom,2020-06-24,Stings on cuts,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-07-23,Wouldn’t be without this for my little dog,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-01-11,This worked for my dog hes a lot better,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-05-13,Great stuff,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-02-20,Addition to first aid box,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-03-25,Brilliant product. Easy to use and it works. Will always keep in my cupboard,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2019-12-09,Good,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,1.0,United Kingdom,2020-07-18,The product was empty when it arrived as it leaked all in the packages so I am unable to rate if this product is any good,1
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-01-06,I ONLY RECEIVED THIS YESTERDAY BUT HAVE USED IT IN THE PAST,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2019-12-18,Cleared cut on dogs foot quickly.,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-05-30,Seems to do the job!Helps healing process.Found it helpful cleaning round fur babies eyes. X🤔👌,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-06-10,Recommended by a friend. Worked a treat.,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,1.0,United Kingdom,2020-02-06,Wasn't very happy as its mis leading as I thought I was paying for 4 bottles of it when actually only one comes,1
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,1.0,United Kingdom,2020-04-14,Came less then half  full ! Do not buy,1
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-02-20,Blue spray it’s known as. Recommend by animal centres for local sores and cut. It’s what I use on my cats as a first line of treatment.,0
"Leucillin Natural Antiseptic Spray | Antibacterial, Antifungal & Antiviral | for Dogs, Cats and All Animals | for Itchy Skin, Minor-wound Care and All Skin Care Health | 250ml",Health Care,nan,5.0,United Kingdom,2020-06-13,(1st photo you can see how much fur she was missing on her stomach and legs!!! Other photos are her now) My cat had suddenly started over grooming her legs and stomach due to anxiety and possible flew treatment allergy. After a week of using this her fur started growing back! Been using it for nearly a month now and nearly all her fur has grown back. I really highly recommend this! Barely used any of the product either as it's a really fine mist! Will be buying again thank you!!!,4
