Product,Category,Price,Individual Review,Location,Date,Review,Helpful
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2020-07-24,Slow leak in new car tire that can't be patched.  Needed new air every 6 days or so.  Got this and right out of the box I hooked it up and 24 lbs of pressure became 32 lbs or air in 85 seconds.  I'm stupid and did it perfectly first time.Imagine how easy it will be for you.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-03-21,"I highly recommend you to buy such an air pump, very practical, when the car reaches the tire pressure that it requires, the inflator automatic stop, very convenient.",0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,1.0,United States,2020-07-29,I bought this to fill our stand up paddle boards (with separate attachment). This compressor has NO power.  We were able to blow up two kayaks and a paddle board with a HAND PUMP before this got one paddle board half full.  So we called it quits and pumped it up by hand too. Returned.,0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Australia,2020-01-31,I worked across a number of disciplines in the electrical industry for thirty years. This is a very well made product engineered well above consumer grade.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,4.0,United Kingdom,2020-07-07,"They need improvement on the quality of the nozzle it looks and feel abit cheap quality,  can easily break up after a prolonged use",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-05-03,"I like the ease of use for this machine, it made light work of my mountain bike tyres, also a 3 wheel trike bike we have, and all four car tyres in a little over 10 minutes.  Easy to use instructions and really good adaptors provided.",0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2020-07-22,"Small, easy to use compressor that does the job. Worked for my Mazda CX-5 tires, so I'll be keeping it in the vehicle in case of emergency and just generally when a tire needs to be topped off. Definitely worth having one of these just for peace of mind on long trips.",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,4.0,United Kingdom,2020-07-24,"A neat and compact device that works well. Like that you can preset the pressure and leave iti to switch itself off. Unfortunately the LED lights have packed up, but that wasn't the main reason for buying it.",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,4.0,United Kingdom,2020-07-27,It’s very useful as we have problems with tyres and meanwhile we can use it whenever it’s needed,0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-03-22,Keeps it's charge. I was able to boost my car 5 times the same day when it was stuck in the winter and the booster still had 75% of it's charge after that.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-06-11,"Nice and easy to use, haven't checked the accuracy.  Im very happy with it.  Much better than going to a petrol garage",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-06-29,Arrived on time. Nice and compact. I haven't used it yet.Excellent value as reduced.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-03-21,"Very good tyre inflator, easy to use and fast at pumping up tyres. It's great that you can just set the psi and let it go.Would recommend and a great price.",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-04-09,"I got this as a gift to my father, he said that he likes it and is better than the old one... I can't get into technical details but if my dad likes it instead of his old one, it means it is good",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-07-06,"Great machine. Easy to use, you just use the plus and minus to adjust the pressure and it displays on the screen and tells you when it's done. Really like the torch on it as well.",0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-07-09,I have jump started my dead battery on my truck already 4 times on one charge.  This has performed so much better than I expected from a small device!,0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2020-07-04,"My wife's car constantly has the low tire pressure warning light coming on and it was not convenient to go to the gas station any time the warning light came on. This product is very easy to use, accurate, and easily fits in her car's trunk (about 4""X10""X12"").",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-04-16,Compact and lightweight. Perfect to be left under boot lid. Comes in very handy.,0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-01-16,I got one for my son for Christmas. It was -34 degrees Celsius the other morning and his V-6 minivan  was deader than a door nail.  He pulled out his new Noco and was going in no time. I had previously purchased one for my other son and he has used it on a number of occasions to help stranded motorists.  It may be time for me to get one for myself.,0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,4.0,United States,2020-07-22,"I gave this one 4 stars because I had to return my first purchase.  The quick connector would not screw into the valve connector.  The threads appeared to be stripped and the quick connector would just slide in without screwing it in.  The second compressor worked as intended and when I tried it out and tested the accuracy of the gauge versus my stand alone pressure gauge, it was spot on.",0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-02-15,That was the 5th Noco Boots Plus GB40 that I have purchased!!!  Now all my children have one!!!  Best investment a parent could make!!!,0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-06-16,Battery worked when I needed to boost my car's battery.  It holds charge for a long time without the need to recharge.,0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,1.0,Canada,2020-06-15,Extra amperage boost feature is faulty. automatically switches on and cannot be switched off. might be faulty or refurbished. Can't confirm.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,4.0,United Kingdom,2020-07-12,"Takes 4-5 minutes to inflate my tyre, very small package and easy to use.",0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2020-06-11,"So far, I've used it to fill up 4 tires on a Chev Aveo and 4 tires on a Dodge Grand Caravan. Took about 1 minutes to inflate from 15psi to 35 psi. You set the psi, turn it on and it pumps until it hits the set amount. product worked as described.",0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2020-05-31,"Nice, compact and quiet (compared to others I have).  I love having the instant reading and the auto-off when it reaches your set PSI.  However, it typically stops 1-2 PSI higher than your set value.  But still beats having to do this without an instant read.",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-05-21,CAN'T SAY I DISLIKED ANYTHING ABOUT THIS PRODUCT. EASY TO USE AND ACCURATE.,0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2020-05-16,"Pro:
-Light weight, easy to use, not much noise level, reasonable price

Con:(Very Acceptable though)
-Taking 2-3 minutes to refill about 10 psi, Heat up little bit after done 1 tire (maybe need to do 1 tire at a time, cool it down, then do other tire, repeating if necessary)",0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,1.0,United States,2020-06-14,I purchased this item back in January and never had to use it until recently when I had tire issues on the highway...took it out the box to use and it was broken. So upset and dissatisfied with this purchase. I would like a refund for my item,0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-07-10,fast shipping exactly as described small compacts just the right size will carry that in my truck always,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-07-25,"does what it says on the box. easy to use, work well",0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,1.0,United States,2020-06-05,"This product did not meet my expectations at all. I tried to inflate my car tires and it took over 5 minutes to inflate a single tire from 30 to 34 psi. I can inflate it faster using my breath. And the auto-shutoff feature is not consistent. I tried to set the pressure to 34 psi for all my tires and it seemed to randomly shut off at arbitrary numbers, that were also inaccurate according to any of my other pressure gauges. I do not recommend this product.",0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-02-16,"Great product! Has started anything I put it up against. Very strong, cannot hook up backwards.Completely safe!",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-07-19,Great item good readout,0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,4.0,United States,2020-07-20,"The first use, it worked great.  The second time, the PUMP Did NOT Work at all.  COMPANY provided REPLACEMENT.  The gauge measured the (low) pressure that was in the tire, & the Pressure it Should have Been. The emergency light worked fine.  The second time, the PUMP Did not work.  maybe a lemon...",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-04-19,"Brilliant product, up and running in seconds and does the job well",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-04-19,Very happy with my purchase.Well made and accurate.Inflates tyres quickly.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-06-03,Great product. Does as it states and great value for money.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-04-10,Just what I needed,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-07-21,So far so good only tested so far so not had time to inflate tyre or anything else with it so time will tell,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-07-16,👌,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,4.0,United Kingdom,2020-05-23,Good little pump.,0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2019-12-14,"Super, j'ai pu l'essayer sur l'auto de ma conjointe et oui ca fonctionne. Très compacte et facile d'utilisation je le recommande.",0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2020-07-29,Excellent product that is well designed and easy to use. You set the desired pressure and the pump shuts off when it is reached. The hose is a good length and has multiple adaptors. Makes it easy to maintain proper tire pressure.,0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2020-06-28,"Great small, lightweight tire inflator. It’s fairly quiet and very easy to use. When I connect the inflator to my tire, the display shows my current tire pressure. Then I push the plus (+) button to set my desired psi and turn the on switch. The tire inflator stops automatically when the tire pressure reaches the desired psi. Very simple to use. I would recommend this unit to everyone one.",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,2.0,United Kingdom,2020-05-06,Not working properly after 3rd use.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-07-09,"Just what I needed, my car seems to have developed a slow puncture over lockdown, this is helping me keep the tyre inflated until I’m ready to go and get a new one.",0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,4.0,Canada,2019-12-24,"Easy to use, I looked at utube video before buying. Very positive review, can be used as flashlight or to recharge cellphones or tablets. I wish the hard shell case was included with it.",0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-07-09,So convenient and easy to use.  Can be used on hybrids too!  Would definitely recommend!,0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2020-02-29,This air compressor inflates car tires quickly and easily. All you need to do is set your desired pressure and the air compressor will auto shut off when the proper tire pressure is reached.The digital air pump comes with bright LED lights that can provide me a lighter operation environment especially in the dark.,0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,1.0,United States,2020-07-11,Only worked for about ten mins before smoking and no longer working. Didn’t even make it through one tire. Might be handy for bike tires but not good for cars. Wanted to get a replacement because I was hoping I just received a damaged product but the only option is to return.,0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-04-02,Nice product boosts my car quick. Seems to hold the charge for a long time. Nice and light weight.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-07-26,Very small on the Internet.,0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2019-12-15,"Great little compressor. I had a slow leak in a tire right before my wife and I had to drive halfway across the country. This thing really came in handy during that trip and it still is getting more use than I thought it would. The automatic shutdown is a nice feature, so you can set it up and walk away.",1
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,3.0,United States,2020-07-16,Used twice so far. Hose is shorter than I expected. Did not shut off automatically at preset psi. Still manually checked psi with a traditional gauge after using. Adequate for emergency use though a bit pricey for what it is.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-06-12,So far I've used it about 10 times and it works perfectly. After couple of uses I checked the pressure at the petrol station and it was showing correct pressure.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-07-26,"Great gadget, saves time queuing at garages, easy to use and seems pretty spot on accuracy wise. Nice and neat so, easy to pack away and could live in the boot or in the garage.",0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-07-01,"Product came well packaged, not charged, charges quickly, start up the vehicle on the first attempt.Highly recommended",0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,2.0,Canada,2020-03-14,"I bought this in November 2018. It worked very well for the first year, but this winter it has stop working. It no longer holds a charge longer than a day and won't jump my vehicle at all. Do not get this product if you are looking for a long term solution to keep in you car.",0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-06-27,Un appareil de soutien parfait pour la maison et auto+recharge très rapidement tout!,0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-01-01,This is a must in any vehicle. It  can jump your battery and get you going in seconds. Extra battery power to charge your phone and a light in the dark.,0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2020-04-28,Only used it twice so far simple and reliable. The feet do not allow much vibration and is rather quiet. The digital meter is great and accuracy. Its a bit faster than the size will have you think. I do recommend this product.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-07-10,Product appeared faulty showing an error message.  Contacted seller who were very quick to respond and have already sent replacement.  I’m sure will be find and cannot fault customer service,0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,1.0,Canada,2019-12-04,Item unable to start vehicle and had to jump start from another vehicle using 25ft jumper cables.  Would not recommend this product.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-03-23,"Great product, easy to use, quick and accurate.",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-07-04,Very Happy with it.,0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2019-12-12,Used twice and still hold full charge. Will recommend to any one ho unsure of a start when needed it.,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-03-20,"Great device with good features.It's very easy to use and inflates the tyre pretty quickly.very easy to use and set up, compact and stores easily",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-07-26,Very good,0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,2.0,Canada,2019-12-08,I continue to be disappointed in what I expect to be the best. Just look at reviews for the Chinese ones and find a good one at half the price.,1
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-07-30,Easy to use.,0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-04-13,Amidst the numerous varying responses to my posted question...I can certainly say that it worked for my 2016 Honda CRV.  Just read the manual and some videos on youtube.  Just one click and car started!  Great product!,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,5.0,United Kingdom,2020-06-24,"Really great product, compact, easy to use, fast to inflate and not as noisy as previous ones I’ve had. Would highly recommend",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,1.0,United Kingdom,2020-07-15,Faulty straight out of the box. Pumped intermittently then got hot and smelled burning.One of those things I guess,0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2020-07-27,"I have an aluminum wheel that has a slow leak. About once a week I put this on and it shuts off at set pressure. Fairly quick too!!Great Product, good price.I will buy another !!",0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2020-07-29,"I had to use this compressor for the first time, easy to use, worked great! And quick too. A friend told me I should keep this in the car for emergencies and I'm glad I listened to her!",0
"AstroAI Digital Tyre Inflator, Portable Air Compressor Tyre Pump 100 PSI 12V with 2 Ways to Screw & Clip on Valve Connector,Extra Nozzle Adaptors for Car, Bicycle, Motorcycle Ball Air Mattress",Auto,0,5.0,United States,2020-03-18,"Easy to use right out of the box, just inflated my tires today within minutes, no more dropping loads of Quarters($2 for air) at a local gas station to pump up my tires, no more! The built-in LED light was a surprise, nice! Thank you!",0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,4.0,United Kingdom,2020-07-23,It does as it says,0
WindGallop Digital Car Tyre Inflator Air Tool Portable Air Compressor Car Tyre Pump Automatic 12V Electric Air Pump Tyre Inflation With Tyre Pressure Gauge Valve Adaptors Led Light,Auto,0,4.0,United Kingdom,2020-07-09,"Works, but is flimsy. Not particularity well built or robust.",0
"NOCO Boost Plus GB40 1000A 12V UltraSafe Portable Lithium Jump Starter, Car Battery Booster Pack, USB Powerbank, and Jump Leads for up to 6.0 Liter Petrol and 3.0 Liter Diesel Engines",Auto,0,5.0,Canada,2020-04-25,"Works as expected very happy with this purchase, used twice without issue",0
